TireProductionID,timestamp,batch_id,recipe_id,press_id,machine_id,shift,ambient_temp_c,ambient_humidity_pct,compound_batch_age_hr,mixer_energy_kwh,cure_temp_avg,cure_temp_std,cure_pressure_avg,cure_time_sec,tread_thickness_mm,sidewall_thickness_mm,tire_weight_kg,uniformity_rfv,uniformity_lfv,runout_mm,balance_g,visual_score,defect_flag,defect_type,defect_probability_true
TIRE_0000136,2025-05-28 15:30,BATCH_00171,RCP_004,PRESS_01,MACH_05,Evening Shift,18.11,62.48,49.8,120.78,173.87,1.75,19.08,766.0,8.03,5.67,11.53,8.88,4.69,0.94,23.9,3,0,OK,0.22781595374226232
TIRE_0000138,2025-02-14 14:14,BATCH_00046,RCP_030,PRESS_12,MACH_06,Day Shift,27.5,49.06,10.24,125.97,172.18,2.43,19.65,918.0,7.54,5.12,11.11,7.94,11.0,0.91,22.54,5,0,OK,0.06983013499572999
TIRE_0000139,2025-05-24 9:02,BATCH_00140,RCP_014,PRESS_08,MACH_05,Evening Shift,15.88,42.9,27.26,106.01,173.01,1.77,18.16,970.0,8.71,5.44,12.15,12.55,8.66,0.93,29.26,5,0,OK,0.10849190152855112
TIRE_0000140,2025-06-03 2:51,BATCH_00247,RCP_023,PRESS_08,MACH_08,Night Shift,17.5,85.95,19.78,121.06,171.63,1.73,18.49,1048.0,8.57,5.04,11.65,9.34,7.87,1.23,21.88,4,0,OK,0.1913322732503317
TIRE_0000141,2025-03-11 13:05,BATCH_00313,RCP_004,PRESS_07,MACH_04,Evening Shift,25.54,50.17,9.35,129.63,180.75,2.18,19.1,984.0,8.17,5.28,11.61,10.76,7.42,0.82,33.59,5,0,OK,0.06491155971798938
TIRE_0000142,2025-01-15 16:48,BATCH_00047,RCP_014,PRESS_07,MACH_06,Day Shift,19.26,63.49,0.0,129.13,171.67,4.1,16.19,779.0,8.17,5.09,11.61,9.81,10.47,0.86,29.2,4,0,OK,0.028475178358910315
TIRE_0000143,2025-05-04 23:03,BATCH_00201,RCP_011,PRESS_05,MACH_02,Evening Shift,19.52,60.24,25.04,84.34,177.32,1.79,18.42,791.0,8.46,5.31,11.5,7.65,5.33,0.86,30.66,4,0,OK,0.07954034869930432
TIRE_0000144,2025-04-12 4:34,BATCH_00061,RCP_028,PRESS_09,MACH_01,Evening Shift,19.42,57.04,0.92,118.67,176.34,2.34,18.22,1025.0,6.89,5.33,11.9,12.84,8.59,0.87,16.3,4,0,OK,0.04869310894096106
TIRE_0000145,2025-04-02 7:33,BATCH_00386,RCP_004,PRESS_12,MACH_01,Evening Shift,23.08,49.91,7.48,114.18,177.74,1.59,18.99,1064.0,8.19,5.45,11.88,7.2,6.09,0.51,6.78,5,0,OK,0.23312743656221754
TIRE_0000147,2025-05-31 18:30,BATCH_00185,RCP_015,PRESS_02,MACH_08,Evening Shift,14.69,41.08,16.64,141.93,181.21,3.19,19.02,916.0,7.75,5.02,10.5,13.15,7.4,0.75,12.16,4,0,OK,0.20394889109546008
TIRE_0000148,2025-04-18 20:50,BATCH_00112,RCP_024,PRESS_02,MACH_05,Day Shift,22.07,61.92,10.32,123.11,165.79,2.15,18.35,939.0,8.5,4.6,11.75,10.11,10.73,0.81,18.11,5,0,OK,0.16201690156250165
TIRE_0000149,2025-06-06 15:25,BATCH_00173,RCP_024,PRESS_02,MACH_08,Evening Shift,19.59,54.73,11.74,138.6,178.77,2.48,18.15,900.0,8.45,4.99,12.3,9.39,8.05,1.03,19.48,4,0,OK,0.21915054164505224
TIRE_0000150,2025-02-05 15:57,BATCH_00033,RCP_003,PRESS_07,MACH_02,Night Shift,25.93,42.53,36.14,121.91,174.13,2.69,17.95,1011.0,7.41,5.2,10.82,8.36,7.34,0.93,15.67,4,1,Bubble,0.9428812984557875
TIRE_0000152,2025-01-04 8:15,BATCH_00006,RCP_026,PRESS_08,MACH_04,Night Shift,21.76,64.32,20.4,144.41,176.22,1.07,15.45,1001.0,7.26,5.65,11.29,8.65,6.0,0.98,12.02,3,0,OK,0.0547768141326486
TIRE_0000154,2025-03-20 17:34,BATCH_00212,RCP_022,PRESS_12,MACH_05,Night Shift,24.49,37.93,16.19,134.21,173.78,1.41,18.78,968.0,7.5,5.08,10.63,7.26,9.64,0.74,32.61,5,1,Bubble,0.9642141596375946
TIRE_0000162,2025-04-20 6:37,BATCH_00282,RCP_015,PRESS_04,MACH_07,Evening Shift,20.55,54.07,4.03,124.61,167.09,1.99,19.66,1006.0,7.97,5.01,10.88,11.01,8.94,1.34,28.17,4,0,OK,0.13944213805975617
TIRE_0000163,2025-02-16 2:18,BATCH_00090,RCP_025,PRESS_03,MACH_03,Night Shift,25.58,64.36,33.47,132.31,173.12,2.88,17.7,1093.0,7.96,5.8,10.86,11.43,11.61,0.91,18.29,3,0,OK,0.203785637239375
TIRE_0000164,2025-01-18 5:32,BATCH_00175,RCP_021,PRESS_05,MACH_06,Evening Shift,24.35,69.74,18.05,125.79,170.74,1.71,19.69,999.0,8.36,5.0,12.1,7.86,8.78,0.7,20.7,3,0,OK,0.22506191198163839
TIRE_0000165,2025-04-18 0:53,BATCH_00036,RCP_002,PRESS_11,MACH_05,Evening Shift,20.49,48.09,22.0,119.03,175.45,2.89,18.49,878.0,8.39,5.18,11.47,11.69,7.84,0.25,0.0,5,0,OK,0.08632083399324732
TIRE_0000166,2025-04-29 9:05,BATCH_00089,RCP_024,PRESS_12,MACH_01,Day Shift,18.33,47.21,28.87,116.21,178.23,2.03,17.5,863.0,7.74,5.23,11.48,6.43,7.51,0.95,13.88,4,1,UniformityFail,0.7764124618866424
TIRE_0000170,2025-04-20 14:32,BATCH_00216,RCP_009,PRESS_12,MACH_08,Evening Shift,19.32,58.12,34.8,116.51,171.81,1.51,18.68,1003.0,7.36,5.21,11.82,5.37,10.98,0.61,17.29,4,0,OK,0.064704439010066
TIRE_0000173,2025-05-12 3:58,BATCH_00388,RCP_025,PRESS_12,MACH_07,Evening Shift,16.93,58.48,24.11,135.99,176.27,2.62,18.91,945.0,7.38,5.18,11.41,9.48,8.77,0.85,25.22,4,0,OK,0.11250586927030151
TIRE_0000175,2025-06-22 21:35,BATCH_00324,RCP_028,PRESS_01,MACH_01,Evening Shift,22.18,53.82,28.63,106.42,173.91,2.87,18.49,1121.0,7.9,5.57,11.04,11.46,4.72,0.62,24.15,3,0,OK,0.20632354382139834
TIRE_0000177,2025-02-22 9:15,BATCH_00068,RCP_012,PRESS_10,MACH_04,Night Shift,27.73,42.85,21.24,91.67,171.89,1.54,20.47,956.0,7.8,5.16,10.89,9.0,6.01,0.76,0.0,4,0,OK,0.21657533998152242
TIRE_0000178,2025-02-04 13:46,BATCH_00375,RCP_027,PRESS_03,MACH_03,Day Shift,27.17,48.11,23.56,120.16,178.36,2.46,20.07,920.0,6.97,5.25,11.28,8.19,8.43,0.72,7.39,5,0,OK,0.011668511327485769
TIRE_0000179,2025-01-22 2:17,BATCH_00030,RCP_014,PRESS_04,MACH_01,Evening Shift,25.88,41.72,18.79,113.95,178.82,2.44,17.9,946.0,7.37,5.2,10.98,10.76,5.85,0.89,24.51,5,0,OK,0.13257935261861578
TIRE_0000181,2025-02-15 8:23,BATCH_00295,RCP_017,PRESS_09,MACH_01,Day Shift,30.1,39.01,19.2,128.85,174.92,2.2,19.56,996.0,7.71,4.98,11.96,11.25,6.34,0.94,1.28,4,0,OK,0.11017864075570695
TIRE_0000182,2025-01-05 17:29,BATCH_00211,RCP_008,PRESS_11,MACH_07,Night Shift,24.71,32.16,12.45,118.95,175.16,0.91,17.09,886.0,8.46,4.78,11.77,9.07,8.6,0.8,25.08,5,0,OK,0.06330587451297526
TIRE_0000183,2025-03-13 22:23,BATCH_00103,RCP_025,PRESS_01,MACH_05,Night Shift,23.09,48.12,8.25,110.55,172.07,1.34,20.59,906.0,8.42,5.34,11.75,10.79,7.78,1.05,25.98,4,0,OK,0.03876768816008387
TIRE_0000184,2025-06-19 16:16,BATCH_00336,RCP_025,PRESS_05,MACH_06,Day Shift,19.55,57.77,31.44,117.82,178.99,2.49,17.03,899.0,8.33,4.9,11.07,14.14,6.61,1.27,23.24,4,0,OK,0.0910276411368707
TIRE_0000185,2025-02-18 15:48,BATCH_00019,RCP_026,PRESS_05,MACH_01,Day Shift,24.88,40.26,31.27,131.83,175.01,2.48,18.08,971.0,7.58,5.2,11.51,6.68,7.74,0.68,25.3,4,0,OK,0.2362983289390046
TIRE_0000186,2025-05-10 7:19,BATCH_00103,RCP_025,PRESS_04,MACH_03,Night Shift,16.09,62.17,24.33,108.24,169.74,2.2,18.3,996.0,7.69,4.84,11.16,12.26,7.87,0.75,28.39,5,0,OK,0.08756870368498125
TIRE_0000187,2025-01-23 1:46,BATCH_00185,RCP_015,PRESS_07,MACH_08,Evening Shift,26.68,41.57,20.47,113.16,171.67,2.5,19.27,1046.0,7.77,5.4,11.2,9.57,4.14,0.77,19.83,4,0,OK,0.13450974921840786
TIRE_0000188,2025-06-07 18:58,BATCH_00279,RCP_002,PRESS_05,MACH_04,Night Shift,17.25,75.65,24.49,104.97,174.24,1.49,18.24,881.0,8.53,5.04,11.65,10.44,6.53,1.02,3.34,4,0,OK,0.17872455013484267
TIRE_0000189,2025-04-21 0:03,BATCH_00388,RCP_025,PRESS_08,MACH_06,Night Shift,16.99,64.93,32.17,117.28,175.14,2.25,19.17,891.0,7.89,5.57,11.43,7.8,12.1,0.52,17.34,4,0,OK,0.09727110457103055
TIRE_0000190,2025-06-04 19:56,BATCH_00339,RCP_007,PRESS_08,MACH_04,Evening Shift,20.16,52.61,23.62,120.16,172.45,1.34,18.78,958.0,8.06,5.31,11.73,7.52,5.98,0.96,12.63,3,0,OK,0.24322769985303055
TIRE_0000192,2025-01-29 10:24,BATCH_00177,RCP_022,PRESS_12,MACH_03,Day Shift,26.96,55.49,13.89,129.49,173.28,1.74,19.56,1085.0,7.44,4.67,11.06,6.79,5.46,0.92,17.12,4,0,OK,0.2409873507861067
TIRE_0000193,2025-05-11 11:01,BATCH_00182,RCP_005,PRESS_09,MACH_01,Night Shift,15.77,45.96,7.02,108.82,171.54,2.55,21.21,1009.0,7.64,4.58,11.23,7.25,8.35,0.58,1.84,5,0,OK,0.07042775099808739
TIRE_0000194,2025-02-16 16:20,BATCH_00066,RCP_010,PRESS_04,MACH_03,Day Shift,25.14,63.45,17.78,124.23,172.12,1.94,19.31,930.0,6.92,4.63,12.1,7.42,9.99,0.55,16.14,4,0,OK,0.1293396414141725
TIRE_0000196,2025-05-27 22:47,BATCH_00050,RCP_024,PRESS_05,MACH_07,Day Shift,18.33,71.57,20.15,119.4,176.31,2.45,19.25,801.0,7.95,4.73,11.61,13.5,7.41,1.0,27.9,2,1,UnderCure,0.8222107943560247
TIRE_0000197,2025-06-19 13:57,BATCH_00301,RCP_011,PRESS_10,MACH_04,Evening Shift,21.02,71.79,34.31,126.97,169.22,2.08,17.42,1036.0,8.29,6.01,11.26,9.16,10.81,0.54,17.24,4,1,Bubble,0.8183617186505923
TIRE_0000198,2025-06-24 7:18,BATCH_00255,RCP_020,PRESS_05,MACH_01,Night Shift,19.72,48.34,25.27,112.71,175.93,1.2,19.56,1022.0,7.75,4.93,12.04,5.94,9.24,1.07,23.44,4,0,OK,0.018852867365087872
TIRE_0000199,2025-01-26 0:03,BATCH_00123,RCP_020,PRESS_08,MACH_06,Day Shift,27.38,47.1,10.64,138.44,176.0,1.98,16.43,949.0,7.67,5.76,10.88,11.2,11.34,1.17,19.99,4,0,OK,0.15629544015517524
TIRE_0000200,2025-06-25 13:25,BATCH_00136,RCP_010,PRESS_05,MACH_02,Evening Shift,22.28,58.39,24.01,146.88,176.9,2.73,17.84,856.0,7.47,5.24,11.51,6.9,9.03,0.56,27.47,4,0,OK,0.13064296557492674
TIRE_0000202,2025-03-22 19:24,BATCH_00303,RCP_001,PRESS_05,MACH_03,Night Shift,25.01,56.86,45.54,125.23,177.52,1.6,18.55,946.0,8.2,5.15,11.39,9.32,8.92,1.05,10.87,5,0,OK,0.022354900299997444
TIRE_0000203,2025-06-20 7:17,BATCH_00241,RCP_005,PRESS_03,MACH_02,Night Shift,18.93,57.82,5.06,120.77,177.28,1.69,19.33,747.0,9.02,5.41,11.5,9.17,4.62,1.0,14.3,4,0,OK,0.07687515141678673
TIRE_0000204,2025-04-10 17:39,BATCH_00345,RCP_028,PRESS_09,MACH_08,Night Shift,16.94,60.34,9.56,95.23,174.56,2.67,16.52,734.0,6.87,5.82,12.1,10.66,7.04,0.86,26.85,4,0,OK,0.22798381263199688
TIRE_0000206,2025-03-03 20:18,BATCH_00258,RCP_004,PRESS_09,MACH_06,Day Shift,26.34,50.54,29.93,123.34,178.14,2.28,21.29,988.0,8.16,4.99,11.47,10.86,9.54,1.07,11.13,5,0,OK,0.06749485376007337
TIRE_0000207,2025-06-28 20:04,BATCH_00152,RCP_009,PRESS_04,MACH_08,Night Shift,22.35,50.22,19.46,101.03,175.04,2.42,16.85,960.0,8.25,5.34,11.34,10.65,10.45,0.93,6.79,4,0,OK,0.044774769301893544
TIRE_0000208,2025-02-19 11:12,BATCH_00093,RCP_026,PRESS_02,MACH_04,Evening Shift,31.96,61.96,26.05,119.94,174.96,1.16,17.18,922.0,7.24,5.19,11.13,6.64,6.65,0.68,12.12,5,0,OK,0.12746866246661512
TIRE_0000211,2025-06-20 12:51,BATCH_00003,RCP_020,PRESS_12,MACH_05,Day Shift,18.94,52.73,14.29,121.42,173.74,0.5,18.58,1033.0,8.66,5.12,12.06,6.2,8.03,0.6,7.26,4,0,OK,0.24655610898654418
TIRE_0000213,2025-02-27 2:11,BATCH_00225,RCP_022,PRESS_04,MACH_08,Day Shift,27.16,43.21,18.05,129.8,178.87,2.73,16.03,854.0,7.96,5.66,11.22,9.25,7.81,0.98,15.05,4,0,OK,0.0680932651627601
TIRE_0000214,2025-02-09 14:26,BATCH_00188,RCP_012,PRESS_12,MACH_08,Day Shift,29.2,46.95,20.81,115.3,172.68,2.6,19.95,976.0,8.25,5.18,10.89,7.73,7.0,0.26,29.07,5,1,Bubble,0.9113125313774109
TIRE_0000215,2025-04-13 22:49,BATCH_00312,RCP_021,PRESS_07,MACH_07,Evening Shift,16.2,40.99,24.18,103.6,176.42,2.0,19.12,740.0,7.85,5.36,12.19,13.06,5.59,0.86,9.02,5,0,OK,0.19278870767889222
TIRE_0000216,2025-05-27 6:59,BATCH_00250,RCP_002,PRESS_09,MACH_07,Day Shift,17.28,67.73,35.59,110.31,172.8,2.04,17.16,961.0,7.83,5.14,11.79,7.66,8.27,0.96,3.5,4,0,OK,0.06703301055817591
TIRE_0000218,2025-04-04 6:42,BATCH_00151,RCP_026,PRESS_04,MACH_08,Evening Shift,22.8,61.67,30.69,132.17,179.11,1.54,20.12,827.0,8.31,5.81,11.68,11.35,4.32,0.78,5.35,4,0,OK,0.1847719236668463
TIRE_0000219,2025-01-27 0:56,BATCH_00301,RCP_011,PRESS_04,MACH_08,Evening Shift,23.89,38.76,14.71,140.54,176.28,2.99,19.41,721.0,7.98,5.61,12.21,9.02,11.37,0.27,15.77,4,0,OK,0.09826795185262077
TIRE_0000220,2025-03-31 8:02,BATCH_00046,RCP_030,PRESS_06,MACH_01,Night Shift,22.93,43.42,21.23,99.85,173.76,1.34,20.51,965.0,7.03,4.98,11.42,9.48,3.87,0.9,21.97,5,0,OK,0.16175339934245908
TIRE_0000221,2025-05-14 23:59,BATCH_00045,RCP_003,PRESS_01,MACH_07,Night Shift,16.98,56.63,0.0,92.98,179.09,1.87,20.18,921.0,7.83,5.27,11.17,8.52,8.41,0.86,35.42,4,0,OK,0.16204713058261475
TIRE_0000223,2025-06-05 2:04,BATCH_00375,RCP_027,PRESS_05,MACH_01,Night Shift,16.86,58.3,36.74,111.19,174.87,1.79,15.51,832.0,8.03,5.58,10.71,8.62,5.6,0.75,27.04,4,0,OK,0.13858592417794205
TIRE_0000224,2025-04-19 10:02,BATCH_00206,RCP_008,PRESS_01,MACH_08,Evening Shift,18.33,51.49,21.98,90.83,173.23,1.4,18.66,950.0,8.3,5.52,11.63,7.53,6.64,0.95,9.5,4,0,OK,0.03166954481305799
TIRE_0000226,2025-04-20 17:07,BATCH_00310,RCP_004,PRESS_09,MACH_03,Evening Shift,14.58,56.95,4.08,143.51,181.41,2.21,17.16,1086.0,7.74,5.16,11.0,12.17,2.69,0.81,20.55,4,0,OK,0.21047259894141712
TIRE_0000227,2025-02-20 16:31,BATCH_00195,RCP_029,PRESS_09,MACH_04,Evening Shift,31.86,25.02,22.69,115.48,177.04,2.13,18.26,964.0,7.06,5.49,11.21,9.19,7.75,0.8,29.21,5,0,OK,0.0869872155932166
TIRE_0000228,2025-04-25 23:15,BATCH_00379,RCP_012,PRESS_12,MACH_01,Night Shift,17.39,58.99,9.58,126.87,174.89,1.91,16.33,939.0,7.32,4.73,11.53,6.01,9.93,0.78,16.26,3,0,OK,0.054764442495965016
TIRE_0000229,2025-04-23 19:30,BATCH_00341,RCP_020,PRESS_11,MACH_07,Day Shift,17.01,47.51,18.75,106.88,170.91,2.49,18.4,896.0,8.32,4.32,11.95,6.36,5.81,0.62,34.21,5,0,OK,0.019786033973143338
TIRE_0000230,2025-05-02 5:08,BATCH_00069,RCP_003,PRESS_07,MACH_04,Night Shift,15.17,62.13,15.22,111.77,181.18,1.82,18.06,922.0,7.83,4.83,11.62,8.54,7.09,0.67,42.05,4,0,OK,0.15181430636517804
TIRE_0000231,2025-03-04 13:32,BATCH_00092,RCP_025,PRESS_03,MACH_07,Night Shift,27.19,57.34,25.19,124.06,172.91,1.97,19.74,828.0,8.5,4.88,11.71,14.72,6.15,0.82,22.56,4,0,OK,0.17261544684214777
TIRE_0000232,2025-04-13 15:36,BATCH_00127,RCP_003,PRESS_01,MACH_08,Night Shift,20.48,49.99,14.74,118.94,177.39,3.33,17.58,875.0,7.33,4.92,10.86,10.07,7.11,1.04,13.18,4,0,OK,0.013981078942685476
TIRE_0000233,2025-04-17 11:24,BATCH_00223,RCP_022,PRESS_02,MACH_02,Night Shift,17.98,65.22,14.51,144.32,176.58,2.08,19.73,1096.0,7.93,4.72,11.14,6.38,8.81,0.49,18.21,5,0,OK,0.13290233399182744
TIRE_0000234,2025-01-01 5:15,BATCH_00175,RCP_021,PRESS_10,MACH_06,Evening Shift,18.63,61.93,15.51,147.79,177.91,0.79,16.86,1096.0,7.96,5.56,11.36,8.27,6.92,1.08,20.68,3,0,OK,0.0643589860475051
TIRE_0000235,2025-02-27 21:36,BATCH_00367,RCP_015,PRESS_11,MACH_04,Day Shift,25.43,27.5,16.25,144.25,175.14,3.42,18.53,901.0,8.0,4.98,11.25,12.71,10.2,0.53,14.75,5,0,OK,0.16484146969826796
TIRE_0000236,2025-01-22 20:02,BATCH_00248,RCP_013,PRESS_03,MACH_07,Day Shift,27.86,29.98,15.58,115.51,174.95,2.52,20.13,1077.0,7.51,4.87,11.69,7.27,9.12,0.8,26.06,5,0,OK,0.05184794296119795
TIRE_0000237,2025-04-03 4:13,BATCH_00337,RCP_029,PRESS_06,MACH_06,Night Shift,23.81,65.4,33.7,116.56,170.62,2.51,21.15,1099.0,8.36,5.24,10.99,10.72,7.19,0.93,20.34,4,0,OK,0.17582505714459182
TIRE_0000238,2025-05-22 2:55,BATCH_00231,RCP_014,PRESS_01,MACH_03,Day Shift,15.0,67.88,25.8,104.65,171.74,1.26,20.13,1092.0,8.4,5.42,12.63,4.5,6.63,0.91,12.85,5,0,OK,0.10281648311212897
TIRE_0000243,2025-01-31 5:33,BATCH_00151,RCP_026,PRESS_10,MACH_05,Night Shift,25.8,55.54,31.16,116.0,171.05,2.27,17.78,986.0,8.23,5.04,10.83,10.85,6.72,0.94,21.2,3,0,OK,0.2348151972968163
TIRE_0000244,2025-02-28 10:00,BATCH_00176,RCP_014,PRESS_04,MACH_07,Night Shift,26.12,45.59,22.73,99.21,174.94,1.51,18.49,993.0,7.67,5.23,11.67,13.39,7.87,0.95,33.99,4,0,OK,0.04300502659503838
TIRE_0000246,2025-02-13 2:56,BATCH_00396,RCP_027,PRESS_05,MACH_03,Day Shift,32.91,39.2,18.05,120.61,174.71,2.67,18.25,946.0,7.87,5.08,11.93,12.71,9.87,0.9,4.18,5,0,OK,0.09185592425206203
TIRE_0000247,2025-05-13 10:03,BATCH_00179,RCP_028,PRESS_09,MACH_07,Day Shift,19.27,62.32,18.85,137.98,174.83,2.59,16.56,1025.0,7.99,5.71,10.79,6.81,9.37,0.98,15.62,4,0,OK,0.03723364509774137
TIRE_0000250,2025-03-06 10:15,BATCH_00012,RCP_030,PRESS_07,MACH_06,Night Shift,25.28,40.0,10.85,129.92,174.36,2.37,17.07,868.0,8.37,4.62,11.01,8.96,9.2,1.14,29.71,5,1,Separation,0.971926468386855
TIRE_0000252,2025-02-23 5:13,BATCH_00075,RCP_021,PRESS_06,MACH_07,Night Shift,26.23,52.59,26.71,109.74,173.66,1.39,19.41,746.0,8.9,4.91,11.66,12.53,7.21,0.9,11.35,3,0,OK,0.22056144481143544
TIRE_0000254,2025-04-09 5:09,BATCH_00214,RCP_014,PRESS_10,MACH_01,Night Shift,19.35,52.88,12.68,134.37,174.34,3.2,15.86,1014.0,7.78,4.89,11.17,9.99,10.69,0.9,29.66,5,0,OK,0.07190599065163734
TIRE_0000255,2025-04-06 4:12,BATCH_00061,RCP_028,PRESS_07,MACH_05,Night Shift,18.13,61.22,16.39,111.06,175.25,1.44,18.24,963.0,8.33,5.34,11.58,8.54,8.76,1.11,27.05,3,0,OK,0.16839617104820298
TIRE_0000257,2025-01-12 14:36,BATCH_00278,RCP_024,PRESS_03,MACH_06,Night Shift,23.35,45.26,1.6,121.54,176.31,2.56,18.6,897.0,8.27,5.04,11.79,10.85,8.18,1.08,7.43,4,0,OK,0.2061333280482918
TIRE_0000258,2025-04-23 21:01,BATCH_00171,RCP_004,PRESS_03,MACH_08,Day Shift,15.61,70.84,6.86,103.24,171.96,2.45,20.56,939.0,8.55,4.93,10.85,8.76,6.79,0.66,10.86,3,0,OK,0.14324819478387096
TIRE_0000266,2025-03-14 10:16,BATCH_00310,RCP_004,PRESS_11,MACH_08,Evening Shift,27.11,61.85,22.16,104.43,171.49,2.17,17.68,851.0,6.93,4.07,11.12,14.48,10.76,0.75,23.74,3,0,OK,0.13711613880544157
TIRE_0000267,2025-05-01 17:58,BATCH_00230,RCP_006,PRESS_11,MACH_07,Day Shift,14.89,62.69,23.53,121.02,174.99,2.37,18.13,1018.0,8.33,5.32,11.89,11.34,10.37,0.89,21.65,5,0,OK,0.0680445498161084
TIRE_0000268,2025-01-25 5:52,BATCH_00283,RCP_021,PRESS_04,MACH_06,Evening Shift,25.7,39.77,7.66,136.92,174.65,1.69,17.54,849.0,7.85,5.07,11.11,9.66,7.9,0.71,18.01,5,0,OK,0.03234466427341581
TIRE_0000269,2025-06-06 16:33,BATCH_00201,RCP_011,PRESS_08,MACH_05,Evening Shift,12.68,58.61,12.92,133.37,176.37,1.8,19.11,896.0,7.65,4.82,10.73,10.21,8.02,1.19,27.88,5,0,OK,0.22533178190879843
TIRE_0000270,2025-02-10 23:47,BATCH_00061,RCP_028,PRESS_05,MACH_01,Day Shift,25.28,44.97,26.39,93.01,173.59,2.99,18.31,919.0,8.77,5.44,11.32,9.95,7.98,0.72,5.68,4,0,OK,0.2261003337191993
TIRE_0000271,2025-04-16 0:53,BATCH_00223,RCP_022,PRESS_10,MACH_07,Day Shift,14.98,55.26,21.72,146.04,177.85,1.28,19.08,878.0,8.49,5.49,11.77,8.38,5.7,1.26,23.32,4,0,OK,0.1619443497455843
TIRE_0000272,2025-02-02 10:09,BATCH_00341,RCP_020,PRESS_09,MACH_08,Day Shift,27.48,47.19,0.0,120.03,177.45,2.76,19.47,1070.0,8.04,5.24,11.56,10.45,4.03,0.83,8.81,5,0,OK,0.09136714985168816
TIRE_0000273,2025-01-15 8:38,BATCH_00046,RCP_030,PRESS_10,MACH_07,Evening Shift,22.89,41.23,36.38,147.93,175.16,1.42,20.33,826.0,8.27,5.39,11.82,12.44,10.62,0.87,26.49,5,0,OK,0.09381029790703861
TIRE_0000274,2025-02-25 6:36,BATCH_00093,RCP_026,PRESS_05,MACH_07,Day Shift,27.69,38.76,37.25,132.26,174.37,1.71,21.08,872.0,8.34,5.47,12.78,7.94,9.86,0.8,8.03,5,0,OK,0.18422936292885744
TIRE_0000275,2025-01-03 19:14,BATCH_00056,RCP_002,PRESS_05,MACH_01,Night Shift,23.28,43.69,17.37,166.13,175.58,2.28,17.3,1123.0,8.51,5.33,11.48,9.27,10.39,0.91,0.0,5,0,OK,0.2253064623886185
TIRE_0000276,2025-01-29 11:55,BATCH_00017,RCP_016,PRESS_06,MACH_06,Evening Shift,29.29,66.76,33.12,133.78,174.0,2.01,19.7,1000.0,7.96,5.47,12.06,11.38,7.66,0.69,13.5,3,0,OK,0.22290074182362815
TIRE_0000278,2025-01-07 3:50,BATCH_00241,RCP_005,PRESS_02,MACH_02,Night Shift,23.9,61.54,3.17,107.71,175.37,2.91,18.49,872.0,8.16,5.1,11.42,10.24,9.21,0.73,13.39,4,0,OK,0.19717013100582972
TIRE_0000279,2025-05-17 16:20,BATCH_00078,RCP_007,PRESS_10,MACH_03,Evening Shift,17.52,70.64,27.75,128.68,180.23,2.03,16.32,1122.0,8.84,4.93,11.42,9.39,9.99,0.52,3.24,5,0,OK,0.16408759507702905
TIRE_0000282,2025-03-10 3:58,BATCH_00394,RCP_018,PRESS_04,MACH_07,Night Shift,25.52,73.19,0.0,104.57,174.95,2.28,19.14,933.0,8.05,5.0,11.84,6.94,9.54,0.78,15.54,3,0,OK,0.03019359159881172
TIRE_0000283,2025-03-04 22:40,BATCH_00359,RCP_003,PRESS_10,MACH_05,Evening Shift,28.39,43.26,5.83,90.27,173.22,1.36,17.73,930.0,7.41,5.15,11.1,6.73,6.28,0.53,6.6,5,0,OK,0.048790891382707306
TIRE_0000285,2025-05-28 23:23,BATCH_00360,RCP_023,PRESS_07,MACH_04,Night Shift,15.69,73.81,17.56,138.12,176.49,2.5,19.74,762.0,7.53,5.7,10.79,11.83,9.18,0.73,4.72,3,0,OK,0.22565300524649903
TIRE_0000286,2025-05-29 21:21,BATCH_00360,RCP_023,PRESS_11,MACH_01,Night Shift,14.41,53.0,13.37,144.78,173.75,2.34,18.46,968.0,8.06,6.16,11.93,7.77,8.54,0.6,21.41,3,0,OK,0.15554297431830158
TIRE_0000287,2025-02-10 21:00,BATCH_00352,RCP_002,PRESS_08,MACH_04,Day Shift,31.59,55.01,12.05,128.92,176.52,1.79,18.67,940.0,7.56,5.42,11.56,12.2,7.71,0.82,27.26,4,0,OK,0.012207292387991116
TIRE_0000289,2025-02-15 17:53,BATCH_00342,RCP_009,PRESS_02,MACH_03,Evening Shift,24.7,64.53,25.93,131.88,168.98,2.95,24.0,1050.0,8.37,4.84,12.06,8.39,6.5,0.49,26.08,4,0,OK,0.034353170287847706
TIRE_0000290,2025-01-28 13:47,BATCH_00104,RCP_001,PRESS_06,MACH_02,Evening Shift,25.99,49.2,18.81,119.28,171.57,2.67,17.07,937.0,7.39,4.51,11.02,9.49,5.85,0.89,28.35,5,0,OK,0.16924042458593339
TIRE_0000291,2025-05-22 14:08,BATCH_00032,RCP_007,PRESS_11,MACH_04,Evening Shift,16.22,64.84,19.8,122.67,171.93,1.95,20.17,945.0,8.08,5.06,12.01,9.32,7.58,1.04,33.41,5,0,OK,0.011214780123092485
TIRE_0000293,2025-05-18 16:57,BATCH_00160,RCP_024,PRESS_11,MACH_01,Evening Shift,14.83,60.61,12.08,119.24,181.7,2.47,20.84,973.0,8.83,5.54,11.81,10.72,5.1,0.95,7.56,3,0,OK,0.04859393234019968
