TireProductionID,timestamp,batch_id,recipe_id,press_id,machine_id,shift,ambient_temp_c,ambient_humidity_pct,compound_batch_age_hr,mixer_energy_kwh,cure_temp_avg,cure_temp_std,cure_pressure_avg,cure_time_sec,tread_thickness_mm,sidewall_thickness_mm,tire_weight_kg,uniformity_rfv,uniformity_lfv,runout_mm,balance_g,visual_score,defect_flag,defect_type,defect_probability_true
TIRE_0000111,2025-02-10 11:26:00,BATCH_00257,RCP_021,PRESS_12,MACH_03,A,27.43,54.27,9.5,104.31,175.95,1.99,19.46,1004.0,8.05,4.66,10.92,10.0,11.15,1.0,5.6,2,0,OK,0.1888
TIRE_0000112,2025-05-09 12:45:00,BATCH_00263,RCP_009,PRESS_06,MACH_03,A,16.31,58.9,17.83,120.07,173.93,3.16,18.67,845.0,7.77,4.95,12.09,9.42,9.66,0.68,15.38,4,0,OK,0.1153
TIRE_0000113,2025-03-08 13:01:00,BATCH_00138,RCP_001,PRESS_01,MACH_01,A,24.98,49.3,,114.95,180.11,1.96,19.07,883.0,7.75,5.17,10.71,10.96,8.89,1.02,13.11,4,0,OK,0.0528
TIRE_0000114,2025-01-08 15:46:00,BATCH_00256,RCP_005,PRESS_02,MACH_08,B,23.9,68.99,16.28,138.39,,1.37,16.99,948.0,8.28,5.65,11.72,8.28,4.04,0.83,18.4,4,0,OK,0.0675
TIRE_0000115,2025-02-26 10:14:00,BATCH_00088,RCP_010,PRESS_02,MACH_02,B,24.73,58.81,29.96,125.75,181.35,2.46,18.45,1000.0,7.81,5.03,11.56,6.71,9.16,0.52,20.06,4,0,OK,0.074
TIRE_0000116,2025-02-01 10:25:00,BATCH_00366,RCP_016,PRESS_09,MACH_07,B,27.81,43.06,11.5,122.56,172.88,1.83,18.8,842.0,8.5,4.22,11.45,8.29,7.89,0.95,27.22,4,0,OK,0.0867
TIRE_0000117,2025-01-10 16:37:00,BATCH_00326,RCP_007,PRESS_10,MACH_08,B,23.34,49.53,11.03,124.65,174.02,1.1,18.52,961.0,8.39,4.75,10.98,12.4,7.85,0.83,,4,0,OK,0.0611
TIRE_0000118,2025-04-17 01:18:00,BATCH_00169,RCP_011,PRESS_04,MACH_05,B,15.52,48.0,,107.39,174.79,0.74,20.69,864.0,8.04,5.55,11.7,8.91,8.71,0.64,18.89,4,0,OK,0.0645
TIRE_0000119,2025-03-21 17:45:00,BATCH_00044,RCP_011,PRESS_12,MACH_06,B,25.08,52.7,26.48,,170.73,2.11,18.66,1046.0,7.52,4.9,10.71,13.86,8.33,1.1,11.38,4,1,UnderCure,0.1084
TIRE_0000120,2025-01-25 02:18:00,BATCH_00255,RCP_020,PRESS_07,MACH_03,A,26.8,34.83,14.72,118.49,174.32,2.3,20.31,955.0,7.57,5.2,11.38,7.13,7.04,0.69,20.7,5,0,OK,0.036
TIRE_0000121,2025-02-02 18:57:00,BATCH_00372,RCP_020,PRESS_09,MACH_06,C,26.14,26.64,17.47,96.49,180.41,1.52,16.53,852.0,8.47,6.04,11.97,9.16,6.82,0.6,35.29,5,0,OK,0.0238
TIRE_0000122,2025-01-08 00:24:00,BATCH_00054,RCP_015,PRESS_05,MACH_05,C,26.28,62.43,18.71,100.08,172.02,2.27,17.36,837.0,7.15,5.09,10.58,8.05,7.41,0.47,21.07,4,0,OK,0.0795
TIRE_0000123,2025-06-12 15:35:00,BATCH_00251,RCP_006,PRESS_08,MACH_07,C,17.39,80.15,11.74,118.55,172.82,1.66,18.79,910.0,8.4,5.47,12.09,9.83,12.85,1.12,21.88,3,0,OK,0.194
TIRE_0000124,2025-03-25 14:24:00,BATCH_00331,RCP_017,PRESS_12,MACH_01,B,25.2,64.15,11.81,131.76,172.08,2.22,17.67,1130.0,,5.3,10.82,11.88,8.53,1.01,13.16,3,0,OK,0.143
TIRE_0000125,2025-03-21 07:25:00,BATCH_00010,RCP_003,PRESS_05,MACH_01,B,26.95,59.13,8.18,104.4,176.55,1.99,20.24,1056.0,7.07,5.3,11.53,6.55,6.65,0.55,17.16,5,0,OK,0.0315
TIRE_0000126,2025-01-18 15:03:00,BATCH_00374,RCP_012,PRESS_07,MACH_06,B,22.98,64.87,23.04,119.93,173.37,2.61,17.5,1022.0,7.01,5.16,11.01,9.86,7.29,0.89,34.69,4,0,OK,0.108
TIRE_0000127,2025-05-22 10:06:00,BATCH_00191,RCP_021,PRESS_05,MACH_07,B,14.79,66.62,33.28,138.07,170.67,1.49,,843.0,7.2,4.87,11.39,10.52,8.16,1.17,5.66,5,0,OK,0.1251
TIRE_0000128,2025-03-23 23:03:00,BATCH_00307,RCP_010,PRESS_09,MACH_02,A,25.74,40.53,16.22,117.96,176.57,1.66,19.22,1122.0,7.26,5.33,10.79,11.51,6.1,0.74,15.74,5,0,OK,0.0264
TIRE_0000129,2025-02-23 22:36:00,BATCH_00084,RCP_025,PRESS_07,MACH_01,B,29.02,56.3,23.58,118.11,171.32,1.44,19.57,1072.0,8.21,5.49,11.43,8.25,8.16,0.71,20.33,4,0,OK,0.078
TIRE_0000130,2025-04-20 14:46:00,BATCH_00371,RCP_011,PRESS_01,MACH_08,C,17.1,65.82,25.23,108.15,171.4,1.36,17.65,872.0,7.73,4.74,11.49,9.97,7.98,0.86,7.05,4,0,OK,0.1236
TIRE_0000131,2025-05-06 14:53:00,BATCH_00019,RCP_026,PRESS_03,MACH_08,A,17.08,50.97,9.06,86.2,175.81,2.11,19.31,849.0,7.98,5.79,12.27,11.73,8.36,0.66,26.36,4,0,OK,0.0637
TIRE_0000132,2025-05-17 02:24:00,BATCH_00334,RCP_025,PRESS_01,MACH_08,B,15.32,47.36,24.21,140.0,175.97,1.87,18.1,1004.0,8.24,5.74,11.1,8.71,8.11,0.68,24.76,4,0,OK,0.0798
TIRE_0000133,2025-04-26 07:53:00,BATCH_00096,RCP_009,PRESS_09,MACH_01,C,18.34,70.34,11.08,110.06,180.79,1.78,18.31,955.0,8.23,6.15,11.66,10.78,4.89,0.76,29.78,4,0,OK,0.0501
TIRE_0000134,2025-01-16 20:59:00,BATCH_00146,RCP_026,PRESS_09,MACH_07,C,21.02,35.85,9.54,96.71,175.65,1.17,19.79,911.0,7.94,4.52,11.33,9.01,7.52,0.93,20.66,5,0,OK,0.0405
TIRE_0000135,2025-02-06 07:24:00,BATCH_00100,RCP_005,PRESS_04,MACH_04,B,25.96,37.45,0.66,143.34,180.39,1.48,20.46,931.0,8.76,5.48,12.72,9.72,6.78,0.7,4.43,5,0,OK,0.0239
TIRE_0000136,2025-05-28 15:30:00,BATCH_00171,RCP_004,PRESS_01,MACH_05,B,18.11,62.48,49.8,120.78,173.87,1.75,19.08,766.0,8.03,5.67,11.53,8.88,4.69,0.94,23.9,3,0,OK,0.1686
TIRE_0000137,2025-06-02 16:46:00,BATCH_00129,RCP_018,PRESS_07,MACH_05,A,10.21,85.74,23.66,114.71,182.56,2.26,,969.0,8.08,5.7,11.79,10.06,9.91,1.5,21.98,3,0,OK,0.1785
TIRE_0000138,2025-02-14 14:14:00,BATCH_00046,RCP_030,PRESS_12,MACH_06,A,27.5,49.06,10.24,125.97,172.18,2.43,19.65,918.0,7.54,5.12,11.11,7.94,11.0,0.91,22.54,5,0,OK,0.0573
TIRE_0000139,2025-05-24 09:02:00,BATCH_00140,RCP_014,PRESS_08,MACH_05,B,15.88,42.9,27.26,106.01,173.01,1.77,18.16,970.0,8.71,5.44,12.15,12.55,8.66,0.93,29.26,5,0,OK,0.0505
TIRE_0000140,2025-06-03 02:51:00,BATCH_00247,RCP_023,PRESS_08,MACH_08,C,17.5,85.95,19.78,121.06,171.63,1.73,18.49,1048.0,8.57,5.04,11.65,9.34,,1.23,21.88,4,0,OK,0.1246
TIRE_0000141,2025-03-11 13:05:00,BATCH_00313,RCP_004,PRESS_07,MACH_04,B,25.54,50.17,9.35,129.63,180.75,2.18,19.1,984.0,8.17,5.28,11.61,10.76,7.42,0.82,33.59,5,0,OK,0.0322
TIRE_0000142,2025-01-15 16:48:00,BATCH_00047,RCP_014,PRESS_07,MACH_06,A,19.26,63.49,0.0,129.13,171.67,4.1,16.19,779.0,8.17,5.09,11.61,9.81,10.47,,29.2,4,0,OK,0.0962
TIRE_0000143,2025-05-04 23:03:00,BATCH_00201,RCP_011,PRESS_05,MACH_02,B,19.52,60.24,25.04,84.34,177.32,1.79,18.42,791.0,8.46,5.31,11.5,7.65,5.33,,30.66,4,0,OK,0.0901
TIRE_0000144,2025-04-12 04:34:00,BATCH_00061,RCP_028,PRESS_09,MACH_01,B,19.42,57.04,0.92,118.67,176.34,2.34,18.22,1025.0,6.89,5.33,11.9,12.84,8.59,0.87,16.3,4,0,OK,0.0666
TIRE_0000145,2025-04-02 07:33:00,BATCH_00386,RCP_004,PRESS_12,MACH_01,B,23.08,49.91,7.48,114.18,177.74,1.59,18.99,1064.0,8.19,5.45,11.88,7.2,6.09,0.51,6.78,5,0,OK,0.0195
TIRE_0000146,2025-04-26 10:02:00,BATCH_00199,RCP_011,PRESS_07,MACH_08,A,16.37,65.77,28.17,136.27,173.27,2.04,17.69,916.0,8.85,5.29,11.84,9.25,11.75,1.16,13.11,4,1,UniformityFail,0.146
TIRE_0000147,2025-05-31 18:30:00,BATCH_00185,RCP_015,PRESS_02,MACH_08,B,14.69,41.08,16.64,141.93,181.21,3.19,19.02,916.0,7.75,5.02,10.5,13.15,7.4,0.75,12.16,4,0,OK,0.0693
TIRE_0000148,2025-04-18 20:50:00,BATCH_00112,RCP_024,PRESS_02,MACH_05,A,22.07,61.92,10.32,123.11,165.79,2.15,18.35,939.0,8.5,4.6,11.75,10.11,10.73,0.81,18.11,5,0,OK,0.12
TIRE_0000149,2025-06-06 15:25:00,BATCH_00173,RCP_024,PRESS_02,MACH_08,B,19.59,54.73,11.74,138.6,178.77,2.48,18.15,900.0,8.45,4.99,12.3,9.39,8.05,1.03,,4,0,OK,0.0724
TIRE_0000150,2025-02-05 15:57:00,BATCH_00033,RCP_003,PRESS_07,MACH_02,C,25.93,42.53,36.14,121.91,174.13,2.69,17.95,1011.0,7.41,5.2,10.82,8.36,7.34,0.93,15.67,4,1,Bubble,0.0726
TIRE_0000151,2025-05-04 02:17:00,BATCH_00204,RCP_021,PRESS_06,MACH_01,C,15.43,77.17,19.03,110.2,169.07,1.32,19.22,895.0,8.8,4.89,11.63,7.04,8.98,1.3,3.23,3,0,OK,0.1524
TIRE_0000152,2025-01-04 08:15:00,BATCH_00006,RCP_026,PRESS_08,MACH_04,C,21.76,64.32,20.4,144.41,176.22,1.07,15.45,1001.0,7.26,5.65,11.29,8.65,6.0,0.98,12.02,3,0,OK,0.1107
TIRE_0000153,2025-02-24 00:30:00,BATCH_00058,RCP_005,PRESS_12,MACH_02,A,26.66,43.93,35.11,102.96,172.4,2.47,20.77,945.0,7.72,5.22,10.62,11.55,8.65,0.89,17.36,4,0,OK,0.096
TIRE_0000154,2025-03-20 17:34:00,BATCH_00212,RCP_022,PRESS_12,MACH_05,C,24.49,37.93,16.19,134.21,173.78,1.41,18.78,968.0,7.5,5.08,10.63,7.26,9.64,0.74,32.61,5,1,Bubble,0.0456
TIRE_0000155,2025-01-02 09:15:00,BATCH_00219,RCP_014,PRESS_02,MACH_03,C,22.28,71.94,34.22,119.31,174.41,2.51,18.69,972.0,7.99,4.96,11.56,10.59,7.45,1.1,30.13,4,0,OK,0.1264
TIRE_0000156,2025-01-05 04:18:00,BATCH_00007,RCP_003,PRESS_01,MACH_03,C,22.15,71.13,24.62,111.78,174.79,1.55,18.18,918.0,7.45,5.18,11.39,5.31,7.38,0.94,19.73,5,0,OK,0.0615
TIRE_0000157,2025-03-05 19:53:00,BATCH_00218,RCP_003,PRESS_03,MACH_03,C,28.98,56.06,28.72,130.62,177.06,2.63,19.71,774.0,7.88,5.11,11.98,13.39,5.87,1.31,12.4,3,1,Separation,0.1956
TIRE_0000158,2025-04-15 13:32:00,BATCH_00058,RCP_005,PRESS_10,MACH_01,C,21.71,64.67,29.7,102.86,172.11,1.68,20.9,843.0,7.82,5.14,11.71,6.02,5.09,0.86,1.02,4,1,Crack,0.0858
TIRE_0000159,2025-06-25 12:23:00,BATCH_00358,RCP_027,PRESS_06,MACH_08,B,22.21,50.1,0.0,107.84,176.06,3.21,19.25,978.0,8.57,5.0,11.61,8.8,11.0,0.92,12.9,4,0,OK,0.0941
TIRE_0000160,2025-03-02 17:30:00,BATCH_00254,RCP_010,PRESS_04,MACH_01,A,25.62,49.03,8.35,95.85,177.72,1.54,17.44,1066.0,7.78,5.15,11.92,5.68,10.63,1.34,0.0,4,0,OK,0.0434
TIRE_0000161,2025-06-29 13:42:00,BATCH_00156,RCP_020,PRESS_12,MACH_03,B,20.99,52.6,0.78,133.98,172.9,3.18,18.47,864.0,8.31,5.0,11.1,10.13,7.79,0.78,27.09,4,0,OK,0.0939
TIRE_0000162,2025-04-20 06:37:00,BATCH_00282,RCP_015,PRESS_04,MACH_07,B,20.55,54.07,4.03,124.61,167.09,1.99,19.66,1006.0,7.97,5.01,10.88,11.01,8.94,1.34,28.17,4,0,OK,0.0757
TIRE_0000163,2025-02-16 02:18:00,BATCH_00090,RCP_025,PRESS_03,MACH_03,C,25.58,64.36,33.47,132.31,173.12,2.88,17.7,1093.0,7.96,5.8,10.86,11.43,11.61,0.91,18.29,3,0,OK,0.1491
TIRE_0000164,2025-01-18 05:32:00,BATCH_00175,RCP_021,PRESS_05,MACH_06,B,24.35,69.74,,125.79,170.74,1.71,19.69,999.0,8.36,5.0,12.1,7.86,8.78,0.7,20.7,3,0,OK,0.1274
TIRE_0000165,2025-04-18 00:53:00,BATCH_00036,RCP_002,PRESS_11,MACH_05,B,20.49,48.09,22.0,119.03,175.45,2.89,,878.0,8.39,5.18,11.47,11.69,7.84,0.25,0.0,5,0,OK,0.0586
TIRE_0000166,2025-04-29 09:05:00,BATCH_00089,RCP_024,PRESS_12,MACH_01,A,18.33,47.21,28.87,116.21,178.23,2.03,17.5,863.0,7.74,5.23,11.48,6.43,7.51,0.95,13.88,4,1,UniformityFail,0.0532
TIRE_0000167,2025-04-24 04:44:00,BATCH_00353,RCP_009,PRESS_03,MACH_08,C,18.94,54.83,24.85,153.49,169.05,1.93,17.8,856.0,8.69,,11.62,11.78,7.71,0.67,9.85,4,1,Bubble,0.1549
TIRE_0000168,2025-06-03 23:27:00,BATCH_00321,RCP_010,PRESS_06,MACH_07,A,16.74,61.06,14.62,130.66,172.73,0.65,20.44,996.0,8.77,5.28,12.38,6.17,10.83,1.02,18.39,5,0,OK,0.055
TIRE_0000169,2025-05-10 11:32:00,BATCH_00025,RCP_024,PRESS_06,MACH_03,A,15.58,63.17,24.96,135.79,172.94,2.07,18.19,875.0,7.63,5.11,11.05,11.11,5.21,0.5,,4,0,OK,0.0969
TIRE_0000170,2025-04-20 14:32:00,BATCH_00216,RCP_009,PRESS_12,MACH_08,B,19.32,58.12,34.8,116.51,171.81,1.51,18.68,1003.0,7.36,5.21,11.82,5.37,10.98,0.61,17.29,4,0,OK,0.0603
TIRE_0000171,2025-05-07 00:27:00,BATCH_00042,RCP_023,PRESS_04,MACH_04,C,11.97,61.75,22.11,123.03,177.97,2.05,18.55,995.0,7.83,4.91,11.6,12.12,9.41,0.89,27.89,5,1,Bubble,0.0593
TIRE_0000172,2025-05-24 07:34:00,BATCH_00071,RCP_024,PRESS_11,MACH_03,A,18.21,74.36,19.86,97.9,174.85,1.33,17.22,1001.0,8.06,4.62,11.68,8.98,8.15,0.73,12.27,3,0,OK,0.1247
TIRE_0000173,2025-05-12 03:58:00,BATCH_00388,RCP_025,PRESS_12,MACH_07,B,16.93,58.48,24.11,135.99,176.27,2.62,18.91,945.0,7.38,5.18,11.41,9.48,8.77,0.85,25.22,4,0,OK,0.0758
TIRE_0000174,2025-06-11 10:11:00,BATCH_00290,RCP_015,PRESS_10,MACH_06,C,19.73,50.86,12.27,111.73,171.96,1.44,18.41,902.0,7.9,4.82,11.85,10.88,8.57,1.02,20.6,4,1,UnderCure,0.085
TIRE_0000175,2025-06-22 21:35:00,BATCH_00324,RCP_028,PRESS_01,MACH_01,B,22.18,53.82,28.63,106.42,173.91,2.87,,1121.0,7.9,5.57,11.04,11.46,4.72,0.62,24.15,3,0,OK,0.1403
TIRE_0000176,2025-01-09 18:38:00,BATCH_00294,RCP_010,PRESS_02,MACH_06,B,24.89,71.42,22.72,129.83,176.58,2.34,16.93,1133.0,7.84,4.96,11.97,8.11,7.29,1.12,18.42,3,0,OK,0.1257
TIRE_0000177,2025-02-22 09:15:00,BATCH_00068,RCP_012,PRESS_10,MACH_04,C,27.73,42.85,21.24,91.67,171.89,1.54,20.47,956.0,7.8,5.16,10.89,9.0,6.01,0.76,0.0,4,0,OK,0.0608
TIRE_0000178,2025-02-04 13:46:00,BATCH_00375,RCP_027,PRESS_03,MACH_03,A,27.17,48.11,23.56,,178.36,2.46,20.07,920.0,6.97,5.25,11.28,8.19,8.43,0.72,7.39,5,0,OK,0.0365
TIRE_0000179,2025-01-22 02:17:00,BATCH_00030,RCP_014,PRESS_04,MACH_01,B,25.88,41.72,18.79,113.95,178.82,2.44,17.9,946.0,7.37,5.2,10.98,10.76,5.85,0.89,24.51,5,0,OK,0.0414
TIRE_0000180,2025-06-27 10:34:00,BATCH_00015,RCP_022,PRESS_12,MACH_01,B,20.79,43.2,20.14,119.59,177.63,2.22,,937.0,7.89,5.59,11.14,12.66,10.28,1.13,13.42,3,1,UnderCure,0.1258
TIRE_0000181,2025-02-15 08:23:00,BATCH_00295,RCP_017,PRESS_09,MACH_01,A,30.1,39.01,19.2,128.85,174.92,2.2,19.56,996.0,7.71,4.98,11.96,11.25,6.34,0.94,1.28,4,0,OK,0.0758
TIRE_0000182,2025-01-05 17:29:00,BATCH_00211,RCP_008,PRESS_11,MACH_07,C,24.71,32.16,12.45,118.95,175.16,0.91,17.09,886.0,8.46,4.78,11.77,9.07,8.6,0.8,25.08,5,0,OK,0.0369
TIRE_0000183,2025-03-13 22:23:00,BATCH_00103,RCP_025,PRESS_01,MACH_05,C,23.09,48.12,8.25,110.55,172.07,1.34,20.59,906.0,8.42,5.34,11.75,10.79,7.78,1.05,25.98,4,0,OK,0.0531
TIRE_0000184,2025-06-19 16:16:00,BATCH_00336,RCP_025,PRESS_05,MACH_06,A,19.55,57.77,31.44,117.82,178.99,2.49,17.03,899.0,8.33,4.9,11.07,14.14,6.61,1.27,23.24,4,0,OK,0.0955
TIRE_0000185,2025-02-18 15:48:00,BATCH_00019,RCP_026,PRESS_05,MACH_01,A,24.88,40.26,31.27,131.83,175.01,2.48,18.08,971.0,7.58,5.2,11.51,6.68,7.74,0.68,25.3,4,0,OK,0.0575
TIRE_0000186,2025-05-10 07:19:00,BATCH_00103,RCP_025,PRESS_04,MACH_03,C,16.09,62.17,24.33,108.24,169.74,2.2,18.3,996.0,7.69,4.84,11.16,12.26,7.87,0.75,28.39,5,0,OK,0.0633
TIRE_0000187,2025-01-23 01:46:00,BATCH_00185,RCP_015,PRESS_07,MACH_08,B,26.68,41.57,20.47,113.16,171.67,2.5,19.27,1046.0,7.77,5.4,11.2,9.57,4.14,0.77,19.83,4,0,OK,0.0636
TIRE_0000188,2025-06-07 18:58:00,BATCH_00279,RCP_002,PRESS_05,MACH_04,C,17.25,75.65,24.49,104.97,174.24,1.49,18.24,881.0,8.53,5.04,11.65,10.44,6.53,1.02,3.34,4,0,OK,0.1216
TIRE_0000189,2025-04-21 00:03:00,BATCH_00388,RCP_025,PRESS_08,MACH_06,C,16.99,64.93,32.17,117.28,175.14,2.25,19.17,891.0,7.89,5.57,11.43,7.8,12.1,0.52,17.34,4,0,OK,0.0949
TIRE_0000190,2025-06-04 19:56:00,BATCH_00339,RCP_007,PRESS_08,MACH_04,B,20.16,52.61,23.62,,172.45,1.34,18.78,958.0,8.06,5.31,11.73,7.52,5.98,0.96,12.63,3,0,OK,0.0696
TIRE_0000191,2025-05-12 20:35:00,BATCH_00288,RCP_018,PRESS_05,MACH_08,C,13.43,75.49,20.74,117.76,173.48,1.94,18.15,1038.0,8.28,5.32,10.91,10.85,8.76,1.2,36.94,3,0,OK,0.1506
TIRE_0000192,2025-01-29 10:24:00,BATCH_00177,RCP_022,PRESS_12,MACH_03,A,26.96,55.49,13.89,129.49,173.28,1.74,19.56,1085.0,7.44,4.67,11.06,6.79,5.46,0.92,17.12,4,0,OK,0.0632
TIRE_0000193,2025-05-11 11:01:00,BATCH_00182,RCP_005,PRESS_09,MACH_01,C,15.77,45.96,7.02,108.82,171.54,2.55,21.21,1009.0,7.64,4.58,11.23,7.25,8.35,0.58,1.84,5,0,OK,0.0325
TIRE_0000194,2025-02-16 16:20:00,BATCH_00066,RCP_010,PRESS_04,MACH_03,A,25.14,63.45,17.78,124.23,172.12,1.94,19.31,930.0,6.92,4.63,12.1,7.42,9.99,0.55,16.14,4,0,OK,0.0896
TIRE_0000195,2025-03-12 23:45:00,BATCH_00300,RCP_001,PRESS_07,MACH_03,A,25.68,46.18,19.4,112.21,183.73,1.74,19.12,858.0,8.23,5.37,11.72,12.05,9.63,0.81,22.39,3,0,OK,0.0992
TIRE_0000196,2025-05-27 22:47:00,BATCH_00050,RCP_024,PRESS_05,MACH_07,A,18.33,71.57,20.15,119.4,176.31,2.45,19.25,801.0,7.95,4.73,11.61,13.5,7.41,1.0,27.9,2,1,UnderCure,0.1968
TIRE_0000197,2025-06-19 13:57:00,BATCH_00301,RCP_011,PRESS_10,MACH_04,B,21.02,71.79,34.31,126.97,169.22,,17.42,1036.0,8.29,6.01,11.26,9.16,10.81,0.54,17.24,4,1,Bubble,0.1065
TIRE_0000198,2025-06-24 07:18:00,BATCH_00255,RCP_020,PRESS_05,MACH_01,C,19.72,48.34,25.27,112.71,175.93,1.2,19.56,1022.0,7.75,4.93,12.04,5.94,9.24,1.07,23.44,4,0,OK,0.0554
TIRE_0000199,2025-01-26 00:03:00,BATCH_00123,RCP_020,PRESS_08,MACH_06,A,27.38,47.1,10.64,138.44,176.0,1.98,16.43,949.0,7.67,5.76,10.88,11.2,11.34,1.17,19.99,4,0,OK,0.0824
TIRE_0000200,2025-06-25 13:25:00,BATCH_00136,RCP_010,PRESS_05,MACH_02,B,22.28,58.39,24.01,146.88,176.9,2.73,17.84,856.0,7.47,5.24,11.51,6.9,9.03,0.56,27.47,4,0,OK,0.0973
TIRE_0000201,2025-03-03 12:47:00,BATCH_00262,RCP_006,PRESS_12,MACH_02,B,28.24,34.65,11.27,119.88,176.0,2.23,18.5,914.0,7.79,5.29,11.62,10.35,6.08,0.62,22.84,5,1,UniformityFail,0.0309
TIRE_0000202,2025-03-22 19:24:00,BATCH_00303,RCP_001,PRESS_05,MACH_03,C,25.01,56.86,45.54,125.23,177.52,1.6,18.55,,8.2,5.15,11.39,9.32,8.92,1.05,10.87,5,0,OK,0.0497
TIRE_0000203,2025-06-20 07:17:00,BATCH_00241,RCP_005,PRESS_03,MACH_02,C,18.93,57.82,5.06,120.77,177.28,1.69,19.33,747.0,9.02,5.41,,9.17,4.62,1.0,14.3,4,0,OK,0.0577
TIRE_0000204,2025-04-10 17:39:00,BATCH_00345,RCP_028,PRESS_09,MACH_08,C,16.94,60.34,9.56,95.23,174.56,2.67,16.52,734.0,6.87,5.82,12.1,10.66,7.04,,26.85,4,0,OK,0.0704
TIRE_0000205,2025-01-26 14:29:00,BATCH_00234,RCP_023,PRESS_05,MACH_04,B,26.17,52.19,19.85,144.27,177.87,1.82,17.48,863.0,8.22,5.09,11.26,10.53,5.82,1.07,15.95,5,0,OK,0.0552
TIRE_0000206,2025-03-03 20:18:00,BATCH_00258,RCP_004,PRESS_09,MACH_06,A,26.34,50.54,29.93,123.34,178.14,2.28,21.29,988.0,8.16,4.99,11.47,10.86,9.54,1.07,11.13,5,0,OK,0.0983
TIRE_0000207,2025-06-28 20:04:00,BATCH_00152,RCP_009,PRESS_04,MACH_08,C,22.35,50.22,19.46,101.03,175.04,2.42,16.85,960.0,8.25,5.34,11.34,10.65,10.45,0.93,6.79,4,0,OK,0.0936
TIRE_0000208,2025-02-19 11:12:00,BATCH_00093,RCP_026,PRESS_02,MACH_04,B,31.96,61.96,26.05,119.94,174.96,1.16,17.18,922.0,7.24,5.19,11.13,6.64,6.65,0.68,12.12,5,0,OK,0.0513
TIRE_0000209,2025-05-22 09:00:00,BATCH_00302,RCP_025,PRESS_05,MACH_01,B,14.98,66.08,38.29,137.49,176.55,1.51,18.76,1064.0,7.62,5.05,12.37,9.47,10.37,0.9,21.0,4,0,OK,0.0921
TIRE_0000210,2025-03-22 07:51:00,BATCH_00027,RCP_013,PRESS_03,MACH_05,C,22.03,33.63,22.19,93.31,176.53,3.02,16.51,874.0,7.36,5.18,11.86,11.65,7.2,1.09,2.61,4,0,OK,0.0839
TIRE_0000211,2025-06-20 12:51:00,BATCH_00003,RCP_020,PRESS_12,MACH_05,A,18.94,52.73,14.29,121.42,173.74,0.5,18.58,1033.0,8.66,5.12,12.06,6.2,8.03,0.6,7.26,4,0,OK,0.0452
TIRE_0000212,2025-01-25 09:32:00,BATCH_00077,RCP_010,PRESS_02,MACH_03,B,25.92,48.05,32.7,120.26,169.66,2.09,16.21,999.0,8.3,5.02,11.72,10.07,8.73,1.01,0.0,4,1,UniformityFail,0.1179
TIRE_0000213,2025-02-27 02:11:00,BATCH_00225,RCP_022,PRESS_04,MACH_08,A,27.16,43.21,,129.8,178.87,2.73,16.03,854.0,7.96,5.66,11.22,9.25,7.81,0.98,15.05,4,0,OK,0.0711
TIRE_0000214,2025-02-09 14:26:00,BATCH_00188,RCP_012,PRESS_12,MACH_08,A,29.2,46.95,20.81,115.3,172.68,2.6,19.95,976.0,8.25,5.18,10.89,7.73,7.0,0.26,29.07,5,1,Bubble,0.0379
TIRE_0000215,2025-04-13 22:49:00,BATCH_00312,RCP_021,PRESS_07,MACH_07,B,16.2,40.99,24.18,103.6,176.42,2.0,19.12,740.0,7.85,5.36,12.19,13.06,5.59,0.86,9.02,5,0,OK,0.0744
TIRE_0000216,2025-05-27 06:59:00,BATCH_00250,RCP_002,PRESS_09,MACH_07,A,17.28,67.73,35.59,110.31,172.8,2.04,17.16,961.0,7.83,5.14,11.79,7.66,8.27,0.96,3.5,4,0,OK,0.0898
TIRE_0000217,2025-06-29 10:50:00,BATCH_00209,RCP_008,PRESS_08,MACH_02,A,24.26,59.91,6.1,113.16,180.95,1.36,19.37,863.0,8.78,5.42,11.56,6.9,10.67,0.76,28.41,5,1,UnderCure,0.0397
TIRE_0000218,2025-04-04 06:42:00,BATCH_00151,RCP_026,PRESS_04,MACH_08,B,22.8,61.67,30.69,132.17,179.11,1.54,20.12,827.0,8.31,5.81,11.68,11.35,4.32,0.78,5.35,4,0,OK,0.0732
TIRE_0000219,2025-01-27 00:56:00,BATCH_00301,RCP_011,PRESS_04,MACH_08,B,23.89,38.76,14.71,140.54,176.28,2.99,19.41,721.0,7.98,5.61,12.21,9.02,11.37,0.27,15.77,4,0,OK,0.0573
TIRE_0000220,2025-03-31 08:02:00,BATCH_00046,RCP_030,PRESS_06,MACH_01,C,22.93,43.42,21.23,99.85,173.76,1.34,20.51,965.0,7.03,4.98,11.42,9.48,3.87,0.9,21.97,5,0,OK,0.0422
TIRE_0000221,2025-05-14 23:59:00,BATCH_00045,RCP_003,PRESS_01,MACH_07,C,16.98,56.63,0.0,92.98,179.09,1.87,20.18,921.0,7.83,5.27,11.17,8.52,8.41,0.86,35.42,4,0,OK,0.0431
TIRE_0000222,2025-05-21 04:12:00,BATCH_00234,RCP_023,PRESS_09,MACH_08,C,15.07,63.85,16.14,133.6,187.6,1.6,16.75,881.0,8.2,5.48,11.35,13.33,6.34,0.93,26.84,4,0,OK,0.0606
